Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
2.461837,9.536100,327.373398,1336.00,6.6800
2.471892,9.536100,329.896429,1336.00,6.6800
2.481867,9.536100,332.375120,1336.00,6.6800
2.491940,9.536100,334.810249,1336.00,6.6800
2.502123,9.536100,337.202584,1336.00,6.6800
2.512246,9.536100,339.552874,1336.00,6.6800
2.522116,9.536325,341.861860,1336.00,6.6800
2.532083,9.537299,344.130268,1336.00,6.6800
2.542162,9.539676,346.358810,1336.00,6.6800
2.552327,9.543818,348.548187,1336.00,6.6800
2.562391,9.550360,350.699088,1336.00,6.6800
2.572355,9.559847,352.812188,1336.00,6.6800
2.582317,9.572598,354.888151,1336.00,6.6800
2.592428,9.589195,356.927632,1336.00,6.6800
2.602456,9.610027,358.931270,1336.00,6.6800
2.612462,9.635505,360.899696,1336.00,6.6800
2.622606,9.666124,362.833528,1336.00,6.6800
2.632537,9.702146,364.733374,1336.00,6.6800
2.642576,9.744146,366.599832,1336.00,6.6800
2.652649,9.792645,368.433489,1336.00,6.6800
2.662686,9.847350,370.234920,1336.00,6.6800
2.672770,9.909097,372.004693,1336.00,6.6800
2.682727,9.978174,373.743363,1336.00,6.6800
2.692800,10.054376,375.451478,1336.00,6.6800
2.702811,10.138598,377.129573,1336.00,6.6800
2.712952,10.230862,378.778178,1336.00,6.6800
2.722987,10.330999,380.397809,1336.00,6.6800
2.732975,10.439831,381.988977,1336.00,6.6800
2.743127,10.556622,383.552181,1336.00,6.6800
2.753137,10.682155,385.087913,1336.00,6.6800
2.763125,10.816315,386.596656,1336.00,6.6800
2.773269,10.958678,388.078883,1336.00,6.6800
2.783217,11.110204,389.535062,1336.00,6.6800
2.793312,11.269721,390.965649,1336.00,6.6800
2.803371,11.438412,392.371095,1336.00,6.6800
2.813404,11.615295,393.751842,1336.00,6.6800
2.823466,11.801201,395.108322,1336.00,6.6800
2.833549,11.995485,396.440964,1336.00,6.6800
2.843649,12.197951,397.750185,1336.00,6.6800
2.853706,12.408887,399.036398,1336.00,6.6800
2.863633,12.627461,400.300007,1336.00,6.6800
2.873752,12.854764,401.541409,1336.00,6.6800
2.883732,13.089157,402.760994,1336.00,6.6800
2.893826,13.332012,403.959146,1336.00,6.6800
2.903869,13.581007,405.136241,1336.00,6.6800
2.913957,13.838029,406.292649,1336.00,6.6800
2.923964,14.100520,407.428735,1336.00,6.6800
2.934028,14.370585,408.544855,1336.00,6.6800
2.944077,14.645603,409.641360,1336.00,6.6800
2.954071,14.927684,410.718594,1336.00,6.6800
2.964155,15.214110,411.776897,1336.00,6.6800
2.974253,15.506715,412.816601,1336.00,6.6800
2.984278,15.802861,413.838034,1336.00,6.6800
2.994363,16.104405,414.841515,1336.00,6.6800
3.004379,16.409006,415.827361,1336.00,6.6800
3.014397,16.718136,416.795881,1336.00,6.6800
3.024454,17.029878,417.747380,1336.00,6.6800
3.034452,17.344980,418.682158,1336.00,6.6800
3.044584,17.662194,419.600507,1336.00,6.6800
3.054536,17.981190,420.502718,1336.00,6.6800
3.064686,18.302372,421.389072,1336.00,6.6800
3.074711,18.623605,422.259850,1336.00,6.6800
3.084773,18.946997,423.115324,1336.00,6.6800
3.095013,19.269095,423.955764,1336.00,6.6800
3.104902,19.592228,424.781434,1336.00,6.6800
3.114884,19.913553,425.592593,1336.00,6.6800
3.125031,20.234589,426.389497,1336.00,6.6800
3.135035,20.553929,427.172396,1336.00,6.6800
3.145232,20.870849,427.941536,1336.00,6.6800
3.155170,21.186623,428.697159,1336.00,6.6800
3.165128,21.498086,429.439502,1336.00,6.6800
3.175226,21.807848,430.168800,1336.00,6.6800
3.185256,22.112887,430.885280,1336.00,6.6800
3.195466,22.414408,431.589169,1336.00,6.6800
3.205335,22.711883,432.280688,1336.00,6.6800
3.215273,23.003707,432.960053,1336.00,6.6800
3.225350,23.291790,433.627480,1336.00,6.6800
3.235451,23.573128,434.283177,1336.00,6.6800
3.245562,23.849336,434.927350,1336.00,6.6800
3.255545,24.119720,435.560203,1336.00,6.6800
3.265506,24.382846,436.181934,1336.00,6.6800
3.275652,24.640615,436.792738,1336.00,6.6800
3.285676,24.890324,437.392808,1336.00,6.6800
3.295726,25.133061,437.982332,1336.00,6.6800
3.305772,25.368846,438.561495,1336.00,6.6800
3.315708,25.595859,439.130481,1336.00,6.6800
3.325890,25.815781,439.689467,1336.00,6.6800
3.335906,26.026898,440.238629,1336.00,6.6800
3.345959,26.228958,440.778140,1336.00,6.6800
3.356053,26.423279,441.308169,1336.00,6.6800
3.365935,26.607883,441.828884,1336.00,6.6800
3.376142,26.783872,442.340447,1336.00,6.6800
3.386187,26.950947,442.843020,1336.00,6.6800
3.396255,27.108009,443.336761,1336.00,6.6800
3.406260,27.256370,443.821825,1336.00,6.6800
3.416249,27.395311,444.298364,1336.00,6.6800
3.426349,27.524268,444.766528,1336.00,6.6800
3.436398,27.644309,445.226465,1336.00,6.6800
3.446420,27.754207,445.678318,1336.00,6.6800
3.456476,27.854389,446.122231,1336.00,6.6800
3.466453,27.945777,446.558342,1336.00,6.6800
3.476567,28.027274,446.986789,1336.00,6.6800
3.486618,28.099451,447.407706,1336.00,6.6800
3.496629,28.162396,447.821226,1336.00,6.6800
3.506745,28.215534,448.227478,1336.00,6.6800
3.516638,28.259570,448.626592,1336.00,6.6800
3.526825,28.294726,449.018690,1336.00,6.6800
3.536877,28.320460,449.403899,1336.00,6.6800
3.546977,28.337028,449.782337,1336.00,6.6800
3.557063,28.344954,450.154124,1336.00,6.6800
3.566987,28.344218,450.519378,1336.00,6.6800
3.577070,28.334710,450.878213,1336.00,6.6800
3.587077,28.316890,451.230741,1336.00,6.6800
3.597191,28.291129,451.577074,1336.00,6.6800
3.607146,28.257187,451.917321,1336.00,6.6800
3.617117,28.215598,452.251588,1336.00,6.6800
3.627157,28.166783,452.579980,1336.00,6.6800
3.637165,28.110539,452.902601,1336.00,6.6800
3.647315,28.047223,453.219552,1336.00,6.6800
3.657303,27.977420,453.530934,1336.00,6.6800
3.667397,27.900910,453.836842,1336.00,6.6800
3.677507,27.818230,454.137375,1336.00,6.6800
3.687547,27.729990,454.432626,1336.00,6.6800
3.697554,27.635874,454.722689,1336.00,6.6800
3.707585,27.536023,455.007653,1336.00,6.6800
3.717646,27.432026,455.287610,1336.00,6.6800
3.727775,27.323459,455.562647,1336.00,6.6800
3.737771,27.210183,455.832850,1336.00,6.6800
3.747884,27.093267,456.098304,1336.00,6.6800
3.757823,26.973045,456.359093,1336.00,6.6800
3.767861,26.848930,456.615299,1336.00,6.6800
3.778184,26.722354,456.867003,1336.00,6.6800
3.788089,26.593786,457.114283,1336.00,6.6800
3.798218,26.462304,457.357217,1336.00,6.6800
3.808148,26.329047,457.595882,1336.00,6.6800
3.818202,26.194875,457.830353,1336.00,6.6800
3.828317,26.059053,458.060702,1336.00,6.6800
3.838357,25.922492,458.287004,1336.00,6.6800
3.848319,25.785925,458.509329,1336.00,6.6800
3.858428,25.649193,458.727746,1336.00,6.6800
3.868418,25.512083,458.942325,1336.00,6.6800
3.878479,25.376348,459.153133,1336.00,6.6800
3.888553,25.241520,459.360236,1336.00,6.6800
3.898558,25.107294,459.563699,1336.00,6.6800
3.908564,24.975093,459.763587,1336.00,6.6800
3.918666,24.845363,459.959961,1336.00,6.6800
3.928738,24.717238,460.152885,1336.00,6.6800
3.938770,24.591486,460.342418,1336.00,6.6800
3.948764,24.469436,460.528620,1336.00,6.6800
3.958857,24.350324,460.711550,1336.00,6.6800
3.968897,24.234374,460.891265,1336.00,6.6800
3.978974,24.122526,461.067822,1336.00,6.6800
3.988984,24.014689,461.241276,1336.00,6.6800
3.999069,23.910520,461.411681,1336.00,6.6800
4.009099,23.811087,461.579092,1336.00,6.6800
4.019259,23.716657,461.743561,1336.00,6.6800
4.029274,23.626762,461.905139,1336.00,6.6800
4.039357,23.541834,462.063877,1336.00,6.6800
4.049296,23.462899,462.219826,1336.00,6.6800
4.059532,23.389174,462.373034,1336.00,6.6800
4.069445,23.320449,462.523550,1336.00,6.6800
4.079523,23.257643,462.671421,1336.00,6.6800
4.089561,23.201167,462.816692,1336.00,6.6800
4.099554,23.150823,462.959411,1336.00,6.6800
4.109617,23.106722,463.099622,1336.00,6.6800
4.119651,23.069184,463.237368,1336.00,6.6800
4.129749,23.038102,463.372694,1336.00,6.6800
4.139877,23.013361,463.505641,1336.00,6.6800
4.149819,22.995243,463.636252,1336.00,6.6800
4.159918,22.983670,463.764568,1336.00,6.6800
4.169952,22.978735,463.890629,1336.00,6.6800
4.179944,22.980477,464.014474,1336.00,6.6800
4.190039,22.988819,464.136142,1336.00,6.6800
4.200095,23.003926,464.255673,1336.00,6.6800
4.210088,23.025480,464.373103,1336.00,6.6800
4.220136,23.053200,464.488469,1336.00,6.6800
4.230300,23.087331,464.601807,1336.00,6.6800
4.240281,23.128288,464.713154,1336.00,6.6800
4.250272,23.175548,464.822544,1336.00,6.6800
4.260408,23.228955,464.930011,1336.00,6.6800
4.270411,23.288601,465.035590,1336.00,6.6800
4.280539,23.354464,465.139313,1336.00,6.6800
4.290532,23.425771,465.241214,1336.00,6.6800
4.300538,23.502514,465.341323,1336.00,6.6800
4.310871,23.585080,465.439674,1336.00,6.6800
4.320855,23.673160,465.536296,1336.00,6.6800
4.330882,23.766102,465.631219,1336.00,6.6800
4.340899,23.864201,465.724475,1336.00,6.6800
4.350994,23.967628,465.816092,1336.00,6.6800
4.361145,24.075573,465.906098,1336.00,6.6800
4.371151,24.187646,465.994523,1336.00,6.6800
4.381215,24.304539,466.081394,1336.00,6.6800
4.391210,24.425828,466.166738,1336.00,6.6800
4.401261,24.550121,466.250582,1336.00,6.6800
4.411465,24.677730,466.332953,1336.00,6.6800
4.421357,24.809404,466.413876,1336.00,6.6800
4.431454,24.943904,466.493377,1336.00,6.6800
4.441446,25.080634,466.571481,1336.00,6.6800
4.451557,25.219976,466.648212,1336.00,6.6800
4.461748,25.362039,466.723595,1336.00,6.6800
4.471666,25.505451,466.797653,1336.00,6.6800
4.481646,25.650009,466.870409,1336.00,6.6800
4.491735,25.796583,466.941887,1336.00,6.6800
4.501901,25.944687,467.012109,1336.00,6.6800
4.511909,26.093063,467.081096,1336.00,6.6800
4.521995,26.241911,467.148871,1336.00,6.6800
4.531911,26.391875,467.215455,1336.00,6.6800
4.542089,26.541999,467.280869,1336.00,6.6800
4.552226,26.691001,467.345133,1336.00,6.6800
4.562179,26.839709,467.408268,1336.00,6.6800
4.572172,26.988379,467.470293,1336.00,6.6800
4.582160,27.135549,467.531229,1336.00,6.6800
4.592194,27.280939,467.591093,1336.00,6.6800
4.602304,27.425600,467.649905,1336.00,6.6800
4.612429,27.568585,467.707684,1336.00,6.6800
4.622391,27.708748,467.764447,1336.00,6.6800
4.632352,27.846476,467.820213,1336.00,6.6800
4.642403,27.982350,467.874999,1336.00,6.6800
4.652526,28.115386,467.928822,1336.00,6.6800
4.662512,28.244814,467.981699,1336.00,6.6800
4.672550,28.370980,468.033646,1336.00,6.6800
4.682544,28.494614,468.084681,1336.00,6.6800
4.692640,28.614272,468.134819,1336.00,6.6800
4.702722,28.729446,468.184076,1336.00,6.6800
4.712743,28.840958,468.232467,1336.00,6.6800
4.722775,28.948466,468.280008,1336.00,6.6800
4.732813,29.051193,468.326713,1336.00,6.6800
4.742818,29.149109,468.372597,1336.00,6.6800
4.752990,29.242981,468.417675,1336.00,6.6800
4.762987,29.332207,468.461961,1336.00,6.6800
4.773044,29.416008,468.505468,1336.00,6.6800
4.783087,29.494637,468.548211,1336.00,6.6800
4.793079,29.568480,468.590203,1336.00,6.6800
4.803210,29.636731,468.631456,1336.00,6.6800
4.813327,29.699248,468.671985,1336.00,6.6800
4.823241,29.756540,468.711802,1336.00,6.6800
4.833222,29.808568,468.750918,1336.00,6.6800
4.843298,29.854774,468.789348,1336.00,6.6800
4.853380,29.895403,468.827101,1336.00,6.6800
4.863565,29.930421,468.864192,1336.00,6.6800
4.873615,29.959723,468.900630,1336.00,6.6800
4.883593,29.983120,468.936429,1336.00,6.6800
4.893641,30.000655,468.971598,1336.00,6.6800
4.903702,30.012760,469.006149,1336.00,6.6800
4.913787,30.019253,469.040092,1336.00,6.6800
4.923843,30.020195,469.073440,1336.00,6.6800
4.933886,30.015613,469.106201,1336.00,6.6800
4.943963,30.005607,469.138386,1336.00,6.6800
4.953941,29.990338,469.170006,1336.00,6.6800
4.964058,29.969730,469.201070,1336.00,6.6800
4.974152,29.943820,469.231588,1336.00,6.6800
4.984179,29.912487,469.261570,1336.00,6.6800
4.994364,29.875994,469.291025,1336.00,6.6800
5.004313,29.834762,469.319963,1336.00,6.6800
5.014424,29.788341,469.348391,1336.00,6.6800
5.024405,29.736822,469.376320,1336.00,6.6800
5.034430,29.680894,469.403759,1336.00,6.6800
5.044581,29.620571,469.430715,1336.00,6.6800
5.054592,29.555756,469.457197,1336.00,6.6800
5.064649,29.486822,469.483214,1336.00,6.6800
5.074731,29.414456,469.508774,1336.00,6.6800
5.084751,29.338483,469.533884,1336.00,6.6800
5.094874,29.258399,469.558554,1336.00,6.6800
5.104881,29.174777,469.582789,1336.00,6.6800
5.114791,29.088418,469.606599,1336.00,6.6800
5.124864,28.998920,469.629990,1336.00,6.6800
5.134966,28.906001,469.652971,1336.00,6.6800
5.145188,28.810519,469.675547,1336.00,6.6800
5.155123,28.713004,469.697727,1336.00,6.6800
5.165039,28.612901,469.719516,1336.00,6.6800
5.175123,28.510174,469.740923,1336.00,6.6800
5.185203,28.406087,469.761954,1336.00,6.6800
5.195270,28.300800,469.782615,1336.00,6.6800
5.205298,28.193840,469.802913,1336.00,6.6800
5.215246,28.085467,469.822854,1336.00,6.6800
5.225414,27.976866,469.842445,1336.00,6.6800
5.235451,27.867609,469.861692,1336.00,6.6800
5.245519,27.757257,469.880600,1336.00,6.6800
5.255564,27.646027,469.899176,1336.00,6.6800
5.265553,27.535404,469.917425,1336.00,6.6800
5.275736,27.425352,469.935354,1336.00,6.6800
5.285792,27.315264,469.952968,1336.00,6.6800
5.295716,27.205495,469.970272,1336.00,6.6800
5.305752,27.097058,469.987272,1336.00,6.6800
5.315739,26.989694,470.003973,1336.00,6.6800
5.325881,26.883233,470.020381,1336.00,6.6800
5.335950,26.778330,470.036501,1336.00,6.6800
5.345976,26.675443,470.052337,1336.00,6.6800
5.356013,26.574270,470.067895,1336.00,6.6800
5.366002,26.474885,470.083179,1336.00,6.6800
5.376115,26.377877,470.098195,1336.00,6.6800
5.386192,26.283662,470.112947,1336.00,6.6800
5.396208,26.191893,470.127439,1336.00,6.6800
5.406250,26.102612,470.141677,1336.00,6.6800
5.416250,26.016638,470.155665,1336.00,6.6800
5.426296,25.934040,470.169407,1336.00,6.6800
5.436382,25.854259,470.182907,1336.00,6.6800
5.446391,25.777842,470.196170,1336.00,6.6800
5.456540,25.705184,470.209200,1336.00,6.6800
5.466487,25.636151,470.222002,1336.00,6.6800
5.476560,25.570790,470.234578,1336.00,6.6800
5.486632,25.509306,470.246933,1336.00,6.6800
5.496652,25.452329,470.259071,1336.00,6.6800
5.506719,25.399634,470.270995,1336.00,6.6800
5.516743,25.350720,470.282710,1336.00,6.6800
5.526904,25.306103,470.294220,1336.00,6.6800
5.536898,25.266096,470.305526,1336.00,6.6800
5.547039,25.230559,470.316635,1336.00,6.6800
5.557011,25.199433,470.327548,1336.00,6.6800
5.567046,25.172902,470.338269,1336.00,6.6800
5.577189,25.151083,470.348802,1336.00,6.6800
5.587179,25.133826,470.359149,1336.00,6.6800
5.597379,25.121176,470.369315,1336.00,6.6800
5.607231,25.113145,470.379302,1336.00,6.6800
5.617322,25.109747,470.389114,1336.00,6.6800
5.627385,25.110888,470.398753,1336.00,6.6800
5.637375,25.116724,470.408223,1336.00,6.6800
5.647735,25.127055,470.417526,1336.00,6.6800
5.657437,25.141922,470.426666,1336.00,6.6800
5.667499,25.161253,470.435646,1336.00,6.6800
5.677640,25.184985,470.444467,1336.00,6.6800
5.687605,25.212878,470.453134,1336.00,6.6800
5.697611,25.244886,470.461648,1336.00,6.6800
5.707633,25.281142,470.470012,1336.00,6.6800
5.717741,25.321470,470.478230,1336.00,6.6800
5.727941,25.365660,470.486303,1336.00,6.6800
5.737846,25.413502,470.494234,1336.00,6.6800
5.747968,25.465290,470.502026,1336.00,6.6800
5.757917,25.520593,470.509681,1336.00,6.6800
5.767974,25.579107,470.517201,1336.00,6.6800
5.778126,25.641044,470.524589,1336.00,6.6800
5.788029,25.706317,470.531848,1336.00,6.6800
5.798024,25.774520,470.538978,1336.00,6.6800
5.808043,25.845220,470.545984,1336.00,6.6800
5.818086,25.918657,470.552866,1336.00,6.6800
5.828236,25.995031,470.559628,1336.00,6.6800
5.838167,26.073757,470.566270,1336.00,6.6800
5.848147,26.154297,470.572796,1336.00,6.6800
5.858256,26.236917,470.579207,1336.00,6.6800
5.868312,26.321573,470.585506,1336.00,6.6800
5.878407,26.407656,470.591693,1336.00,6.6800
5.888411,26.494891,470.597772,1336.00,6.6800
5.898385,26.583748,470.603745,1336.00,6.6800
5.908536,26.674121,470.609612,1336.00,6.6800
5.918696,26.765186,470.615376,1336.00,6.6800
5.928710,26.856593,470.621039,1336.00,6.6800
5.938689,26.948956,470.626602,1336.00,6.6800
5.948675,27.041842,470.632068,1336.00,6.6800
5.958815,27.134462,470.637437,1336.00,6.6800
5.968940,27.227093,470.642712,1336.00,6.6800
5.978942,27.320060,470.647895,1336.00,6.6800
5.989038,27.413011,470.652986,1336.00,6.6800
5.999016,27.505076,470.657988,1336.00,6.6800
6.009114,27.596291,470.662902,1336.00,6.6800
6.019082,27.687429,470.667730,1336.00,6.6800
6.029200,27.777508,470.672472,1336.00,6.6800
6.039252,27.865956,470.677132,1336.00,6.6800
6.049222,27.953066,470.681709,1336.00,6.6800
6.059377,28.039247,470.686206,1336.00,6.6800
6.069346,28.123721,470.690624,1336.00,6.6800
6.079348,28.205934,470.694965,1336.00,6.6800
6.089400,28.286359,470.699229,1336.00,6.6800
6.099441,28.365172,470.703418,1336.00,6.6800
6.109483,28.441605,470.707534,1336.00,6.6800
6.119554,28.515382,470.711577,1336.00,6.6800
6.129744,28.586781,470.715549,1336.00,6.6800
6.139600,28.655826,470.719452,1336.00,6.6800
6.149809,28.721799,470.723285,1336.00,6.6800
6.159793,28.784628,470.727052,1336.00,6.6800
6.169793,28.844546,470.730752,1336.00,6.6800
6.179871,28.901354,470.734387,1336.00,6.6800
6.189904,28.954729,470.737958,1336.00,6.6800
6.199951,29.004552,470.741467,1336.00,6.6800
6.210052,29.050986,470.744914,1336.00,6.6800
6.220059,29.094314,470.748300,1336.00,6.6800
6.230108,29.133975,470.751627,1336.00,6.6800
6.240163,29.170085,470.754895,1336.00,6.6800
6.250192,29.202837,470.758106,1336.00,6.6800
6.260320,29.232202,470.761261,1336.00,6.6800
6.270293,29.257556,470.764360,1336.00,6.6800
6.280298,29.279155,470.767404,1336.00,6.6800
6.290300,29.297051,470.770395,1336.00,6.6800
6.300485,29.311184,470.773334,1336.00,6.6800
6.310462,29.321668,470.776221,1336.00,6.6800
6.320522,29.328487,470.779057,1336.00,6.6800
6.330578,29.331743,470.781843,1336.00,6.6800
6.340610,29.331252,470.784580,1336.00,6.6800
6.350723,29.327075,470.787270,1336.00,6.6800
6.360940,29.319265,470.789912,1336.00,6.6800
6.370813,29.307955,470.792507,1336.00,6.6800
6.380907,29.293080,470.795057,1336.00,6.6800
6.390898,29.274904,470.797562,1336.00,6.6800
6.400999,29.253512,470.800023,1336.00,6.6800
6.411110,29.228648,470.802441,1336.00,6.6800
6.421156,29.200769,470.804816,1336.00,6.6800
6.431127,29.170001,470.807150,1336.00,6.6800
6.441102,29.135874,470.809442,1336.00,6.6800
6.451275,29.098553,470.811695,1336.00,6.6800
6.461442,29.058654,470.813907,1336.00,6.6800
6.471380,29.015817,470.816081,1336.00,6.6800
6.481280,28.970125,470.818217,1336.00,6.6800
6.491417,28.921515,470.820315,1336.00,6.6800
6.501568,28.870664,470.822376,1336.00,6.6800
6.511545,28.817620,470.824401,1336.00,6.6800
6.521575,28.761831,470.826390,1336.00,6.6800
6.531551,28.703739,470.828345,1336.00,6.6800
6.541618,28.643745,470.830265,1336.00,6.6800
6.551741,28.582105,470.832151,1336.00,6.6800
6.561769,28.518348,470.834004,1336.00,6.6800
6.571853,28.452993,470.835825,1336.00,6.6800
6.581797,28.386537,470.837614,1336.00,6.6800
6.591760,28.318690,470.839371,1336.00,6.6800
6.601988,28.249050,470.841097,1336.00,6.6800
6.611913,28.178213,470.842793,1336.00,6.6800
6.621985,28.106966,470.844459,1336.00,6.6800
6.631975,28.034761,470.846096,1336.00,6.6800
6.642105,27.961587,470.847704,1336.00,6.6800
6.652316,27.887841,470.849284,1336.00,6.6800
6.662266,27.814003,470.850836,1336.00,6.6800
6.672274,27.739890,470.852361,1336.00,6.6800
6.682207,27.665534,470.853859,1336.00,6.6800
6.692308,27.591333,470.855331,1336.00,6.6800
6.702378,27.517495,470.856776,1336.00,6.6800
6.712430,27.443694,470.858197,1336.00,6.6800
6.722537,27.370211,470.859592,1336.00,6.6800
6.732494,27.297441,470.860963,1336.00,6.6800
6.742551,27.225671,470.862310,1336.00,6.6800
6.752620,27.154648,470.863633,1336.00,6.6800
6.762710,27.084235,470.864933,1336.00,6.6800
6.772803,27.015056,470.866210,1336.00,6.6800
6.782752,26.947402,470.867465,1336.00,6.6800
6.792754,26.880935,470.868697,1336.00,6.6800
6.802815,26.815635,470.869908,1336.00,6.6800
6.812860,26.752131,470.871098,1336.00,6.6800
6.822934,26.690696,470.872267,1336.00,6.6800
6.832978,26.630850,470.873415,1336.00,6.6800
6.842925,26.573017,470.874543,1336.00,6.6800
6.853012,26.517618,470.875651,1336.00,6.6800
6.863202,26.464560,470.876740,1336.00,6.6800
6.873193,26.413670,470.877809,1336.00,6.6800
6.883200,26.365175,470.878860,1336.00,6.6800
6.893271,26.319576,470.879892,1336.00,6.6800
6.903323,26.276748,470.880907,1336.00,6.6800
6.913438,26.236189,470.881903,1336.00,6.6800
6.923442,26.198442,470.882882,1336.00,6.6800
6.933505,26.163574,470.883843,1336.00,6.6800
6.943434,26.131351,470.884788,1336.00,6.6800
6.953511,26.101981,470.885716,1336.00,6.6800
6.963567,26.075771,470.886628,1336.00,6.6800
6.973681,26.052732,470.887524,1336.00,6.6800
6.983647,26.032762,470.888404,1336.00,6.6800
6.993777,26.015723,470.889268,1336.00,6.6800
7.003786,26.001785,470.890118,1336.00,6.6800
7.013822,25.990929,470.890952,1336.00,6.6800
7.023930,25.983042,470.891772,1336.00,6.6800
7.033994,25.978343,470.892578,1336.00,6.6800
7.044145,25.976750,470.893369,1336.00,6.6800
7.054108,25.978108,470.894146,1336.00,6.6800
7.064137,25.982602,470.894910,1336.00,6.6800
7.074239,25.990090,470.895660,1336.00,6.6800
7.084289,26.000410,470.896397,1336.00,6.6800
7.094396,26.013663,470.897121,1336.00,6.6800
7.104424,26.030042,470.897833,1336.00,6.6800
7.114328,26.049398,470.898531,1336.00,6.6800
7.124474,26.071441,470.899218,1336.00,6.6800
7.134535,26.096329,470.899893,1336.00,6.6800
7.144603,26.124001,470.900555,1336.00,6.6800
7.154696,26.154182,470.901206,1336.00,6.6800
7.164584,26.186744,470.901846,1336.00,6.6800
7.174753,26.221543,470.902474,1336.00,6.6800
7.184747,26.258872,470.903092,1336.00,6.6800
7.194807,26.298618,470.903698,1336.00,6.6800
7.204849,26.340344,470.904294,1336.00,6.6800
7.214792,26.384018,470.904879,1336.00,6.6800
7.224879,26.429583,470.905454,1336.00,6.6800
7.234965,26.477107,470.906019,1336.00,6.6800
7.244980,26.526086,470.906574,1336.00,6.6800
7.254983,26.576622,470.907119,1336.00,6.6800
7.265062,26.628974,470.907655,1336.00,6.6800
7.275173,26.682741,470.908181,1336.00,6.6800
7.285152,26.737636,470.908698,1336.00,6.6800
7.295236,26.793623,470.909206,1336.00,6.6800
7.305327,26.850888,470.909705,1336.00,6.6800
7.315244,26.908861,470.910195,1336.00,6.6800
7.325276,26.967412,470.910677,1336.00,6.6800
7.335295,27.026803,470.911150,1336.00,6.6800
7.345387,27.087212,470.911615,1336.00,6.6800
7.355412,27.147865,470.912072,1336.00,6.6800
7.365383,27.208518,470.912520,1336.00,6.6800
7.375572,27.269607,470.912961,1336.00,6.6800
7.385511,27.330732,470.913394,1336.00,6.6800
7.395589,27.391468,470.913820,1336.00,6.6800
7.405674,27.451770,470.914237,1336.00,6.6800
7.415618,27.512101,470.914648,1336.00,6.6800
7.425724,27.572270,470.915051,1336.00,6.6800
7.435795,27.631618,470.915448,1336.00,6.6800
7.445840,27.690096,470.915837,1336.00,6.6800
7.455853,27.748323,470.916219,1336.00,6.6800
7.465908,27.805961,470.916595,1336.00,6.6800
7.475933,27.862296,470.916964,1336.00,6.6800
7.486004,27.917375,470.917327,1336.00,6.6800
7.496086,27.971511,470.917683,1336.00,6.6800
7.506079,28.024541,470.918033,1336.00,6.6800
7.516080,28.075833,470.918377,1336.00,6.6800
7.526127,28.125769,470.918715,1336.00,6.6800
7.536177,28.174439,470.919047,1336.00,6.6800
7.546206,28.221392,470.919373,1336.00,6.6800
7.556289,28.266453,470.919693,1336.00,6.6800
7.566334,28.309959,470.920008,1336.00,6.6800
7.576599,28.351898,470.920317,1336.00,6.6800
7.586432,28.391832,470.920621,1336.00,6.6800
7.596475,28.429751,470.920919,1336.00,6.6800
7.606467,28.465678,470.921212,1336.00,6.6800
7.616525,28.499732,470.921500,1336.00,6.6800
7.626716,28.531610,470.921783,1336.00,6.6800
7.636678,28.561264,470.922061,1336.00,6.6800
7.646682,28.588783,470.922334,1336.00,6.6800
7.656712,28.614151,470.922603,1336.00,6.6800
7.666767,28.637187,470.922866,1336.00,6.6800
7.676923,28.657722,470.923125,1336.00,6.6800
7.686897,28.675874,470.923380,1336.00,6.6800
7.696930,28.691786,470.923629,1336.00,6.6800
7.706986,28.705430,470.923875,1336.00,6.6800
7.717047,28.716618,470.924116,1336.00,6.6800
7.727347,28.725653,470.924353,1336.00,6.6800
7.737194,28.732380,470.924586,1336.00,6.6800
7.747227,28.736568,470.924815,1336.00,6.6800
7.757277,28.738283,470.925039,1336.00,6.6800
7.767325,28.737646,470.925260,1336.00,6.6800
7.777641,28.734393,470.925477,1336.00,6.6800
7.787466,28.728797,470.925690,1336.00,6.6800
7.797478,28.720877,470.925899,1336.00,6.6800
7.807596,28.710360,470.926105,1336.00,6.6800
7.817621,28.697582,470.926307,1336.00,6.6800
7.827725,28.682539,470.926505,1336.00,6.6800
7.837790,28.665111,470.926700,1336.00,6.6800
7.847759,28.645266,470.926892,1336.00,6.6800
7.857859,28.623193,470.927080,1336.00,6.6800
7.867974,28.599404,470.927265,1336.00,6.6800
7.878032,28.573296,470.927447,1336.00,6.6800
7.888056,28.544891,470.927625,1336.00,6.6800
7.898020,28.514720,470.927800,1336.00,6.6800
7.908192,28.483035,470.927973,1336.00,6.6800
7.918207,28.449529,470.928142,1336.00,6.6800
7.928337,28.414081,470.928308,1336.00,6.6800
7.938341,28.377105,470.928471,1336.00,6.6800
7.948314,28.338991,470.928632,1336.00,6.6800
7.958395,28.299471,470.928789,1336.00,6.6800
7.968472,28.258506,470.928944,1336.00,6.6800
7.978507,28.216376,470.929096,1336.00,6.6800
7.988575,28.173116,470.929246,1336.00,6.6800
7.998559,28.128543,470.929393,1336.00,6.6800
8.008837,28.082871,470.929537,1336.00,6.6800
8.018793,28.036615,470.929679,1336.00,6.6800
8.028853,27.989984,470.929818,1336.00,6.6800
8.038900,27.942657,470.929955,1336.00,6.6800
8.048960,27.894726,470.930089,1336.00,6.6800
