# PropArm Data Recording
# Export Time: 2025-11-19T12:25:58
# Number of Points: 1046
# Recording Duration: 10.496 seconds
# Start Time: 2025-11-19T12:24:12
# End Time: 2025-11-19T12:24:23
#
Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
1.466856,9.536100,0.000000,1000.00,5.0000
1.476777,9.536100,0.000000,1000.00,5.0000
1.486970,9.536100,0.000000,1000.00,5.0000
1.496973,9.536100,0.000000,1000.00,5.0000
1.507075,9.536100,0.000000,1000.00,5.0000
1.517106,9.536100,0.000000,1000.00,5.0000
1.527207,9.536100,0.000000,1000.00,5.0000
1.537273,9.536100,0.000000,1000.00,5.0000
1.547244,9.536100,0.000000,1000.00,5.0000
1.557252,9.536100,0.000000,1000.00,5.0000
1.567277,9.536100,0.000000,1000.00,5.0000
1.577367,9.536100,0.000000,1000.00,5.0000
1.587429,9.536100,0.000000,1000.00,5.0000
1.597522,9.536100,0.000000,1000.00,5.0000
1.607643,9.536100,0.000000,1000.00,5.0000
1.617593,9.536100,0.000000,1000.00,5.0000
1.627752,9.536100,0.000000,1000.00,5.0000
1.637688,9.536100,0.000000,1000.00,5.0000
1.647809,9.536100,0.000000,1000.00,5.0000
1.657785,9.536100,0.000000,1000.00,5.0000
1.667792,9.536100,0.000000,1000.00,5.0000
1.677798,9.536100,0.000000,1000.00,5.0000
1.687882,9.536100,0.000000,1000.00,5.0000
1.697945,9.536100,0.000000,1000.00,5.0000
1.708060,9.536100,0.000000,1000.00,5.0000
1.718043,9.536100,0.000000,1000.00,5.0000
1.728103,9.536100,0.000000,1000.00,5.0000
1.738198,9.536100,0.000000,1000.00,5.0000
1.748186,9.536100,0.000000,1000.00,5.0000
1.758246,9.536100,0.000000,1000.00,5.0000
1.768249,9.536100,0.000000,1000.00,5.0000
1.778436,9.536100,0.000000,1000.00,5.0000
1.788434,9.536100,0.000000,1000.00,5.0000
1.798566,9.536100,0.000000,1000.00,5.0000
1.808556,9.536100,0.000000,1000.00,5.0000
1.818598,9.536100,0.000000,1000.00,5.0000
1.828787,9.536100,0.000000,1000.00,5.0000
1.838687,9.536100,0.000000,1000.00,5.0000
1.848620,9.536100,0.000000,1000.00,5.0000
1.858794,9.536100,0.000000,1000.00,5.0000
1.868765,9.536100,0.000000,1000.00,5.0000
1.879009,9.536100,0.000000,1000.00,5.0000
1.888878,9.536100,0.000000,1000.00,5.0000
1.898813,9.536100,0.000000,1000.00,5.0000
1.908914,9.536100,0.000000,1000.00,5.0000
1.918938,9.536100,0.000000,1000.00,5.0000
1.929137,9.536100,0.000000,1000.00,5.0000
1.939110,9.536100,0.000000,1000.00,5.0000
1.949085,9.536100,0.000000,1000.00,5.0000
1.959130,9.536100,0.000000,1000.00,5.0000
1.969171,9.536100,0.000000,1000.00,5.0000
1.979334,9.536100,0.000000,1000.00,5.0000
1.989356,9.536100,0.000000,1000.00,5.0000
1.999260,9.536100,0.000000,1000.00,5.0000
2.009444,9.536100,0.000000,1000.00,5.0000
2.019463,9.536100,0.000000,1000.00,5.0000
2.029553,9.536100,0.000000,1000.00,5.0000
2.039546,9.536100,0.000000,1000.00,5.0000
2.049493,9.536100,0.000000,1000.00,5.0000
2.059576,9.536100,0.000000,1000.00,5.0000
2.069621,9.536100,0.000000,1000.00,5.0000
